Date,124-Trimethylbenzene,224-Trimethylpentane,234-Trimethylpentane,23-Dimethylbutane,23-Dimethylpentane,2-Methylheptane,3-Methylhexane,3-Methylpentane,Acetylene,Benzene,Cis-2-Butene,Cis-2-Pentene,Ethane,Ethylbenzene,Ethylene,Isobutane,Isopentane,Isoprene,Isopropylbenzene,M_P Xylene,M-Diethylbenzene,M-Ethyltoluene,N-Butane,N-Decane,N-Heptane,N-Hexane,N-Nonane,N-Octane,N-Pentane,N-Propylbenzene,N-Undecane,O-Ethyltoluene,O-Xylene,Propane,Propylene,Styrene,Toluene,Trans-2-Butene,Trans-2-Pentene,Unidentified,TNMOC
6/20/2005 3:00,0.008333339,0.219000137,0.075000047,0.177000111,0.040500025,0.048000030,0.093000058,0.189000118,0.228000143,0.201000126,0.008333339,0.008333339,1.150500720,0.082500052,0.324000203,0.330000207,0.888000556,0.585000366,0.008333339,0.264000165,0.008333339,0.048000030,0.679500425,0.008333339,0.105000066,0.286500179,0.008333339,0.060000038,0.472500296,0.008333339,0.008333339,0.008333339,0.106500067,1.165500730,0.186000116,0.008333339,0.484500303,0.008333339,0.058500037,24.391072150,423.288720000
6/20/2005 6:00,0.008333339,0.364500228,0.120000075,0.085500054,0.084000053,0.051000032,0.117000073,0.246000154,0.354000222,0.328500206,0.008333339,0.034500022,1.233000772,0.129000081,0.511500320,0.337500211,1.357500850,0.811500508,0.008333339,0.600000376,0.008333339,0.108000068,0.868500544,0.008333339,0.142500089,0.399000250,0.049500031,0.055500035,0.556500348,0.008333339,0.008333339,0.034500022,0.196500123,1.333500835,0.205500129,0.040500025,0.927000580,0.008333339,0.088500055,15.487150430,437.937400000
6/22/2005 3:00,0.499500313,0.964500604,0.315000197,0.288000180,0.171000107,0.111000069,0.328500206,0.724500454,0.606000379,0.925500579,0.027000017,0.108000068,5.097003191,0.361500226,0.873000546,1.177500737,2.692501686,0.213000133,0.008333339,1.303500816,0.008333339,0.507000317,1.722001078,0.106500067,0.339000212,2.239501402,0.115500072,0.208500131,1.363500854,0.078000049,0.096000060,0.154500097,0.459000287,3.016501888,0.400500251,0.100500063,2.419501515,0.008333339,0.208500131,30.202611730,1050.241400000
6/22/2005 6:00,0.388500243,1.207500756,0.388500243,0.343500215,0.162000101,0.096000060,0.297000186,1.078500675,0.756000473,0.775500485,0.060000038,0.148500093,3.364502106,0.303000190,3.909002447,2.887501808,3.049501909,1.056000661,0.008333339,0.943500591,0.129000081,0.297000186,1.923001204,0.174000109,0.259500162,2.292001435,0.160500100,0.196500123,1.582500991,0.072000045,0.094500059,0.165000103,0.340500213,4.405502758,3.283502055,0.112500070,1.908001194,0.145500091,0.301500189,27.584518500,1262.216800000
6/23/2005 3:00,0.008333339,0.148500093,0.051000032,0.106500067,0.037500023,0.048000030,0.067500042,0.676500423,0.193500121,0.294000184,0.008333339,0.036000023,2.464501543,0.120000075,1.135500711,0.549000344,1.234500773,0.114000071,0.037500023,0.270000169,0.008333339,0.037500023,0.708000443,0.112500070,0.094500059,5.755503603,0.046500029,0.066000041,0.420000263,0.008333339,0.008333339,0.008333339,0.174000109,1.581000990,0.232500146,0.093000058,0.531000332,0.037500023,0.042000026,118.687088400,1416.697000000
6/24/2005 3:00,0.008333339,0.702000439,0.237000148,0.178500112,0.112500070,0.072000045,0.178500112,0.393000246,0.489000306,0.570000357,0.008333339,0.073500046,1.945501218,0.271500170,0.778500487,0.658500412,1.774501111,0.213000133,0.018000011,0.918000575,0.008333339,0.222000139,1.152000721,0.120000075,0.210000131,0.861000539,0.082500052,0.099000062,0.867000543,0.058500037,0.060000038,0.073500046,0.315000197,1.446000905,0.438000274,0.043500027,1.609501008,0.008333339,0.132000083,74.572563740,1059.940800000
6/24/2005 6:00,0.008333339,1.083000678,0.406500254,0.372000233,0.156000098,0.094500059,0.250500157,0.871500546,0.613500384,0.792000496,0.054000034,0.109500069,2.398501501,0.309000193,2.847001782,5.449503411,3.405002132,0.771000483,0.008333339,0.981000614,0.073500046,0.208500131,1.986001243,0.097500061,0.258000162,2.638501652,0.105000066,0.144000090,1.314000823,0.043500027,0.072000045,0.097500061,0.481500301,4.506002821,3.286502057,0.076500048,1.726501081,0.085500054,0.187500117,17.647344970,1163.939400000
6/25/2005 3:00,0.008333339,0.421500264,0.147000092,0.126000079,0.079500050,0.046500029,0.129000081,0.406500254,0.348000218,0.435000272,0.008333339,0.057000036,1.864501167,0.148500093,0.549000344,0.588000368,1.452000909,0.138000086,0.008333339,0.597000374,0.008333339,0.145500091,1.005000629,0.054000034,0.169500106,1.948501220,0.048000030,0.085500054,0.748500469,0.034500022,0.061500038,0.046500029,0.186000116,1.641001027,0.220500138,0.060000038,1.159500726,0.008333339,0.087000054,36.557868200,698.803200000
6/25/2005 6:00,0.008333339,0.426000267,0.135000085,0.102000064,0.072000045,0.043500027,0.117000073,0.238500149,0.417000261,0.409500256,0.008333339,0.034500022,1.380000864,0.138000086,0.571500358,0.361500226,0.969000607,0.801000501,0.008333339,0.504000316,0.008333339,0.096000060,0.637500399,0.052500033,0.103500065,0.292500183,0.043500027,0.063000039,0.496500311,0.043500027,0.034500022,0.069000043,0.181500114,1.074000672,0.243000152,0.008333339,0.984000616,0.008333339,0.055500035,22.788176640,480.825600000
6/26/2005 3:00,0.250500157,0.895500561,0.210000131,0.391500245,0.135000085,0.079500050,0.220500138,2.284501430,0.265500166,0.543000340,0.070500044,0.304500191,2.422501516,0.141000088,7.423504647,2.290501434,2.868001795,0.124500078,0.039000024,0.514500322,0.024000015,0.217500136,2.544001593,0.124500078,0.243000152,5.712003576,0.117000073,0.133500084,2.467501545,0.037500023,0.036000023,0.036000023,0.165000103,2.994001874,2.574001611,0.196500123,1.017000637,0.082500052,0.454500285,89.497165180,1799.978000000
