Date,Cd,Cu,Fe,Mn,Ni,Pb,Se,Zn,SO4,NO3,OC,EC,Mass
11/13/2001 16:00,0.00015,0.00129,0.00764,0.00055,9.00E-05,0.00364,0.00221,0.00948,3.11,2.71,1.6,0.25,20.5
11/13/2001 17:00,0.00033,0.00222,0.00906,0.00097,0.0003,0.00408,0.00209,0.0136,3.25,3.38,2.59,1.38,23.2
11/13/2001 18:00,0.00046,0.00457,0.00825,0.00089,9.00E-05,0.00794,0.00222,0.0286,3.01,3.11,3.28,1.43,26.2
11/13/2001 19:00,0.00017,0.00141,0.00759,0.00069,9.00E-05,0.00372,0.00247,0.00931,2.9,3.28,2.88,1.18,25.4
11/13/2001 20:00,0.00024,0.00172,0.00441,0.00073,9.00E-05,0.00431,0.00197,0.0117,2.88,3.33,1.93,0.25,23.7
11/13/2001 21:00,0.0002,0.00141,0.0104,0.00057,9.00E-05,0.0039,0.00235,0.0122,2.96,3.32,2.33,0.75,24.8
11/13/2001 22:00,7.00E-05,0.00111,0.0136,0.00101,0.00019,0.00325,0.00208,0.00965,2.62,3.73,1.92,0.25,26.1
11/13/2001 23:00,0.00024,0.00119,0.00812,0.00113,9.00E-05,0.00382,0.00228,0.00917,3.13,4.89,2.05,0.72,34
3/19/2002 0:00,0.00015,0.00161,0.00889,0.00168,9.00E-05,0.0043,0.00286,0.0119,3.71,7.47,2.77,1.15,43
3/19/2002 1:00,8.00E-05,0.00247,0.0146,0.00708,0.00095,0.00438,0.00272,0.0151,3.71,7.39,2.4,0.96,40.8
3/19/2002 2:00,0.00168,0.00311,0.00482,0.00174,0.0004,0.0107,0.00081,0.0127,2.88,1.31,3.25,0.584,14.9
3/19/2002 11:00,0.00038,0.00201,0.00938,0.00232,0.00052,0.00697,0.00371,0.0277,3.8,7.86,2.51,0.25,44.6
3/19/2002 12:00,0.00038,0.00152,0.00621,0.00101,0.00035,0.00529,0.00259,0.0185,3.11,6.19,2.11,0.64,34.7
3/19/2002 13:00,0.0003,0.00534,0.00787,0.00092,0.00062,0.00746,0.00218,0.0941,2.41,4.39,1.52,0.25,25.9
3/19/2002 14:00,0.00031,0.0114,0.00554,0.00071,0.00072,0.00729,0.00157,0.149,1.59,2.56,0.92,0.25,17.1
3/19/2002 15:00,0.00027,0.0145,0.00695,0.0006,0.00049,0.008,0.00187,0.092,1.29,2,1.06,0.25,14.3
3/19/2002 16:00,0.00023,0.0131,0.0127,0.00099,0.00052,0.00991,0.0028,0.0556,2.38,4.21,1.6,0.87,24.3
3/19/2002 17:00,0.00025,0.00584,0.00764,0.00072,0.00052,0.00576,0.00177,0.0442,2.68,5.63,1.7,0.25,26.1
3/19/2002 18:00,0.00019,0.00787,0.00995,0.00089,0.00065,0.00712,0.00219,0.0851,4.44,5.69,2.26,0.9,34.2
3/19/2002 19:00,0.00026,0.0127,0.0231,0.0106,0.00253,0.00752,0.0012,0.0801,3.8,6.81,1.56,0.71,22.6
3/19/2002 20:00,0.00025,0.0129,0.0146,0.024,0.00138,0.0146,0.00136,0.027,2.88,7.01,1.02,0.25,22.3
3/19/2002 21:00,0.0002,0.00839,0.0132,0.0132,0.00067,0.0119,0.00118,0.0149,2.88,5.06,1.11,0.5,15.1
3/19/2002 22:00,0.00016,0.00558,0.0119,0.00499,0.00074,0.00984,0.00092,0.0117,2.88,4.33,1.18,0.25,20.6
3/19/2002 23:00,7.00E-05,0.00373,0.00459,0.00138,0.00062,0.00602,0.00019,0.00358,4.66,3.36,1.41,0.25,14.6
3/20/2002 0:00,5.00E-05,0.00256,0.00355,0.00098,0.00048,0.0041,0.00012,0.00358,2.88,1.31,1.48,0.25,14.3
3/20/2002 1:00,4.00E-05,0.00228,0.00382,0.00137,0.00048,0.00363,0.00018,0.00358,3.83,3.28,1.8,0.25,19.4
3/20/2002 2:00,0.00018,0.00292,0.0119,0.0017,0.00056,0.00344,0.00066,0.00956,4.86,2.98,2.03,0.52,20.7
3/20/2002 3:00,0.00025,0.00457,0.0196,0.00258,0.00058,0.00512,0.0006,0.0171,4.99,2.84,1.72,0.25,11.2
3/20/2002 4:00,0.00019,0.0024,0.0153,0.00163,0.00052,0.00384,0.00039,0.0211,5.08,3.65,1.81,1.31,17.1
3/20/2002 5:00,0.00016,0.00255,0.0201,0.00158,0.00056,0.00563,0.00037,0.0193,5.46,3.59,2.44,0.25,16.9
3/20/2002 6:00,0.00018,0.00527,0.0284,0.00202,0.00048,0.00667,0.00041,0.0245,5.77,4.06,3.94,1.16,18.4
3/20/2002 8:00,0.0002,0.0105,0.0373,0.00327,0.00068,0.00462,0.00075,0.0212,5.27,4.56,4.33,1.02,23.2
3/20/2002 9:00,0.00015,0.00829,0.0358,0.00288,0.0008,0.00332,0.00025,0.0231,5.13,4.23,7.53,2.08,28.5
3/20/2002 10:00,0.00035,0.00738,0.0394,0.00329,0.00161,0.00798,0.00055,0.0286,5.48,4.25,8.24,2.28,30.1
3/20/2002 11:00,0.00045,0.0339,0.0323,0.00258,0.00092,0.0168,0.00075,0.0432,5.59,4.67,6.26,1.85,36.6
3/20/2002 13:00,0.00055,0.0389,0.0371,0.00225,0.00078,0.0885,0.0005,0.0647,5.04,5.69,4.25,0.54,40.2
3/20/2002 14:00,0.00069,0.113,0.0262,0.00248,0.00039,0.0158,0.0006,0.109,4.76,5.1,4.4,0.89,35.4
3/20/2002 15:00,0.00611,0.0409,0.0296,0.00231,0.00063,0.0354,0.00051,0.115,4.53,4.48,4.42,0.64,33.3
3/20/2002 16:00,0.00505,0.0211,0.0321,0.00273,0.00035,0.0495,0.00104,0.061,4.91,6.26,4.77,0.87,38.9
3/20/2002 17:00,0.00107,0.00961,0.0227,0.00211,0.00041,0.0157,0.00043,0.0248,4.19,6.15,3.42,0.25,26.7
3/20/2002 18:00,0.0004,0.0182,0.0258,0.0186,0.00189,0.0127,0.00131,0.0892,3.94,7.55,2.16,0.67,22.1
3/20/2002 19:00,0.00014,0.00681,0.0245,0.0174,0.00089,0.00655,0.00096,0.0486,3.8,8.05,1.3,0.25,12.2
3/20/2002 20:00,0.00028,0.00745,0.0194,0.00852,0.00049,0.0109,0.00089,0.0244,3.24,6.3,0.9,0.25,10.1
3/20/2002 21:00,0.00019,0.00585,0.0197,0.00573,0.00021,0.0113,0.00014,0.0123,2.37,3.1,3.25,0.584,5.93
3/20/2002 22:00,0.00019,0.00412,0.0181,0.0038,9.00E-05,0.006,0.00018,0.00831,1.99,1.25,3.25,0.584,10.7
3/20/2002 23:00,0.00056,0.00405,0.0376,0.0221,0.00049,0.00369,0.00019,0.0963,2.88,1.31,3.25,0.584,7.17
3/21/2002 0:00,0.00131,0.0126,0.0232,0.00341,0.0006,0.007,1.00E-05,0.164,2.88,1.31,3.25,0.584,7.48
3/21/2002 1:00,0.00079,0.0128,0.0238,0.00248,0.00043,0.00626,1.00E-05,0.139,2.88,1.31,0.25,0.25,8.08
3/21/2002 2:00,0.00128,0.0173,0.0173,0.00258,0.00059,0.0074,4.00E-05,0.152,2.88,1.31,3.25,0.584,10.1
3/21/2002 3:00,0.00071,0.0166,0.0242,0.00231,0.00049,0.0062,1.00E-05,0.14,2.88,1.31,0.25,0.25,9.18
3/21/2002 4:00,0.00053,0.0227,0.022,0.00282,0.0006,0.00738,1.00E-05,0.177,2.88,1.31,3.25,0.584,8.27
3/21/2002 5:00,0.00024,0.0167,0.0103,0.00255,0.00036,0.00525,0.00023,0.141,2.88,1.31,0.25,0.25,6.78
3/21/2002 6:00,0.00034,0.0169,0.0124,0.00249,0.00036,0.00538,1.00E-05,0.15,2.88,1.31,3.25,0.584,8.64
3/21/2002 7:00,0.00025,0.0108,0.0124,0.002,0.0039,0.00294,4.00E-05,0.0541,2.88,1.31,0.25,0.25,8.11
3/21/2002 8:00,0.0124,0.097,0.0279,0.00264,0.00193,0.0308,9.00E-05,0.0531,2.88,1.31,3.25,0.584,6.19
3/21/2002 9:00,5.00E-05,0.00485,0.0117,0.00171,0.00082,0.00116,1.00E-05,0.0114,2.88,1.31,0.25,0.25,8.37
3/21/2002 10:00,5.00E-05,0.00477,0.013,0.0022,0.0004,0.00115,1.00E-05,0.0149,2.88,1.31,0.25,0.25,8.73
3/21/2002 18:00,2.00E-05,0.00459,0.0161,0.00284,9.00E-05,0.00105,1.00E-05,0.0235,2.88,1.31,0.77,0.25,10.4
3/21/2002 19:00,5.00E-05,0.00408,0.0209,0.00285,9.00E-05,0.00155,1.00E-05,0.0171,2.88,1.31,0.25,0.25,11.2
3/21/2002 20:00,2.00E-05,0.00316,0.0235,0.00277,9.00E-05,0.001,4.00E-05,0.0127,2.88,1.31,0.59,0.25,10.7
3/21/2002 21:00,0.0001,0.00634,0.00417,0.00159,0.00027,0.00319,7.00E-05,0.0176,2.88,1.31,0.25,0.25,10.4
3/21/2002 22:00,5.00E-05,0.00572,0.00345,0.00107,0.00021,0.00296,5.00E-05,0.00874,1.77,1.63,0.6,0.25,9.51
3/21/2002 23:00,0.00021,0.00539,0.0135,0.00184,0.00159,0.00267,0.00069,0.0135,1.08,1.4,0.25,0.25,10.6
3/22/2002 0:00,2.00E-05,0.00261,0.00744,0.00111,0.00082,0.00145,0.00038,0.00358,0.868,1.25,0.25,0.25,8.65
3/22/2002 1:00,8.00E-05,0.00299,0.00646,0.00091,0.00074,0.0012,0.0004,0.00358,0.772,0.998,0.25,0.25,6.17
3/22/2002 2:00,0.00014,0.00515,0.00876,0.00129,0.00056,0.00385,0.0003,0.0159,0.709,1.01,0.25,0.25,5.11
3/22/2002 3:00,0.00032,0.0114,0.0139,0.00164,0.00069,0.0108,0.00081,0.022,2.88,1.31,0.54,0.25,5.18
3/22/2002 4:00,0.0003,0.00138,0.00916,0.00142,0.00019,0.00694,0.00025,0.0106,4.22,1.31,3.25,0.584,11.6
3/22/2002 5:00,0.0003,0.00855,0.016,0.00144,0.00054,0.00954,0.00089,0.0128,2.88,0.997,0.98,0.25,7.59
3/22/2002 6:00,0.00017,0.00676,0.0252,0.00162,0.00056,0.00767,0.00155,0.0083,2.88,1,4.1,0.55,11.8
3/22/2002 7:00,0.0001,0.00535,0.022,0.00158,0.00062,0.00489,0.00133,0.00358,1.15,1.13,1.75,0.25,9.01
3/22/2002 8:00,0.00149,0.00912,0.0384,0.00327,0.00064,0.0294,0.00101,0.0585,2.88,1.44,4.92,0.95,18.6
3/22/2002 9:00,0.001,0.00618,0.0367,0.00404,0.00064,0.0249,0.00121,0.0545,2.88,1.56,5.69,0.85,19.7
3/22/2002 10:00,0.00081,0.0207,0.0861,0.00614,0.00119,0.0268,0.00076,0.0493,2.88,1.61,9.97,1.52,24.3
3/22/2002 11:00,0.00048,0.0126,0.0613,0.00537,0.0007,0.0152,0.00043,0.0404,1.07,1.5,8.63,1.82,25.1
3/22/2002 12:00,0.00138,0.0308,0.0733,0.00408,0.00086,0.0194,0.00068,0.0781,0.93,1.44,7.08,1.88,23.1
3/22/2002 13:00,0.0243,0.0857,0.0249,0.00218,0.00083,0.0775,0.0012,0.0315,0.89,1.3,4.67,0.98,14.4
3/22/2002 15:00,0.0204,0.0919,0.0231,0.00218,0.00084,0.1,0.00076,0.0278,0.956,1.28,4.17,0.71,19.6
3/22/2002 16:00,0.00056,0.00234,0.0143,0.00215,9.00E-05,0.00585,0.00025,0.118,3.24,1.31,3.25,0.584,11.2
3/22/2002 17:00,0.0169,0.326,0.0269,0.00342,0.00079,0.224,0.00092,0.0623,2.88,1.35,5.04,0.83,15.9
3/22/2002 18:00,0.0102,0.463,0.0636,0.00344,0.00064,0.236,0.00129,0.137,2.88,1.15,3.5,0.25,14.5
3/22/2002 19:00,0.0066,1.65,0.0801,0.0053,0.0006,0.167,0.00078,0.153,2.88,1.1,3.42,0.25,20.3
3/22/2002 20:00,0.00288,1.58,0.0592,0.00318,0.00077,0.111,0.00103,0.0881,2.88,1.28,2.67,0.25,22.7
3/22/2002 21:00,0.00306,1.02,0.0696,0.00405,0.00081,0.0731,0.00097,0.087,2.88,1.85,2.87,0.25,16.6
3/22/2002 22:00,0.00401,0.129,0.0259,0.00222,0.00051,0.0343,0.0007,0.0569,2.88,2.45,1.74,0.25,16
3/22/2002 23:00,0.00122,0.147,0.0125,0.00154,0.00065,0.0209,0.00045,0.0342,2.88,2.59,2.11,0.25,9.64
3/23/2002 0:00,0.00022,0.00364,0.00944,0.00126,0.0005,0.00235,0.0007,0.0119,1.17,1.61,4.56,1.29,11.9
3/23/2002 2:00,0.00099,0.0824,0.0122,0.00162,0.00063,0.0166,0.00046,0.0452,2.88,2.49,1.46,0.25,10.9
3/23/2002 3:00,0.00061,0.047,0.0103,0.00127,0.00124,0.014,0.00047,0.0355,2.88,1.98,1.64,0.25,11.2
3/23/2002 4:00,0.00068,0.0385,0.0141,0.00144,0.00055,0.0138,0.00043,0.0363,2.88,1.37,1.4,0.25,12.9
3/23/2002 5:00,0.00071,0.206,0.0108,0.00124,0.00269,0.0215,0.00044,0.0739,2.88,0.389,1.73,0.25,11.2
3/23/2002 6:00,0.00057,0.0229,0.0107,0.00156,0.0006,0.0094,0.00023,0.0607,2.88,0.212,2.06,0.25,9.4
3/23/2002 7:00,0.00055,0.0164,0.00897,0.00179,0.00049,0.00722,0.00032,0.0276,2.88,0.121,4.17,0.25,13.7
3/23/2002 8:00,0.00035,0.00652,0.00744,0.00136,0.00053,0.00279,0.00028,0.0165,1.2,0.0331,3.78,0.25,10.6
3/23/2002 9:00,0.00051,0.00561,0.0122,0.00176,0.00055,0.0031,0.00022,0.0162,1.31,1.31,5.67,1.18,13.5
3/23/2002 10:00,0.00032,0.00451,0.0133,0.00139,0.00041,0.00225,0.00025,0.0127,1.19,1.31,3.24,0.25,12.3
3/23/2002 11:00,0.00117,0.00353,0.0117,0.00119,0.00078,0.00258,0.00041,0.0151,1.13,0.0216,3.45,0.55,10.4
3/23/2002 12:00,0.00027,0.00316,0.0122,0.00115,0.00062,0.00173,0.00062,0.00862,1.07,1.31,2.66,0.25,9.33
3/23/2002 13:00,0.00033,0.00384,0.0123,0.00129,0.00062,0.00231,0.00054,0.0113,1.2,0.0547,3.38,0.7,12.4
3/23/2002 14:00,0.0004,0.00608,0.0176,0.00189,0.0007,0.00332,0.00095,0.0124,1.21,0.145,5.03,0.92,14.4
3/23/2002 15:00,0.00061,0.00967,0.0207,0.00204,0.00082,0.00505,0.00072,0.036,1.24,0.613,2.74,0.84,12.2
3/23/2002 16:00,0.00031,0.00622,0.0169,0.00161,0.00052,0.00299,0.00048,0.0181,1.19,0.995,3.46,1.04,14.4
3/23/2002 17:00,0.00039,0.00951,0.0281,0.00202,0.00045,0.00426,0.00093,0.0166,1.27,1.28,7.02,1.42,16.7
3/23/2002 18:00,0.00046,0.00998,0.0327,0.00211,0.00059,0.0053,0.00108,0.0137,1.39,1.63,5.54,1.36,20.1
3/23/2002 19:00,0.00035,0.00456,0.0131,0.00118,0.0007,0.00265,0.00077,0.00795,1.23,1.8,2.97,0.74,12.6
3/23/2002 20:00,0.00017,0.00305,0.012,0.00085,0.00058,0.04,0.00065,0.00358,0.97,1.75,2.77,0.52,9.02
3/23/2002 21:00,0.00026,0.00323,0.00791,0.0009,0.00049,0.00198,0.00075,0.00358,0.968,1.84,3.34,0.68,15.5
3/23/2002 22:00,0.0002,0.00332,0.00927,0.0012,0.00058,0.00222,0.00093,0.00795,1.05,1.77,2.91,0.51,8.95
3/23/2002 23:00,0.00065,0.00123,0.0223,0.00187,0.00025,0.00439,0.00022,0.02,2.44,1.31,3.25,0.584,14.6
3/24/2002 0:00,0.00071,0.00436,0.00814,0.00192,0.00155,0.0068,0.0008,0.0705,0.941,0.606,0.25,0.25,7.66
3/24/2002 1:00,0.00088,0.00229,0.0301,0.00124,0.00041,0.00159,4.00E-05,0.0173,2.2,1.31,3.25,0.584,11.6
3/24/2002 2:00,0.00134,0.00445,0.0312,0.00135,0.00026,0.00204,9.00E-05,0.0207,2.01,1.31,3.25,0.584,12.7
3/24/2002 3:00,0.00028,0.00338,0.0105,0.00093,0.0005,0.00253,0.00089,0.00854,1.32,1.45,2.99,0.25,10.2
3/24/2002 4:00,0.00022,0.00255,0.00637,0.00074,0.00035,0.00175,0.00063,0.0105,1.34,2.25,3.01,0.25,17
3/24/2002 5:00,0.00035,0.00287,0.0161,0.0019,0.00091,0.00218,0.00096,0.0224,1.34,2.91,3.27,0.94,14.7
3/24/2002 6:00,0.00069,0.00435,0.0456,0.00308,0.00069,0.00527,0.00162,0.0344,2.07,3.43,3.01,0.61,9.62
3/24/2002 7:00,0.00081,0.00391,0.0261,0.00424,0.00047,0.0093,0.00147,0.0452,2.88,3.84,4.12,1.11,27.2
3/24/2002 8:00,0.0007,0.00599,0.0314,0.00339,0.00064,0.0164,0.00187,0.0383,2.88,3.57,3.76,0.61,26.2
3/24/2002 9:00,0.00157,0.00218,0.00997,0.00135,0.0014,0.00465,0.00123,0.0195,1.3,4.58,3.35,0.99,19.1
3/24/2002 11:00,0.00125,0.00191,0.011,0.00132,9.00E-05,0.0043,0.00127,0.0155,1.48,10.3,3.25,0.25,31.7
3/24/2002 12:00,0.0003,0.000535,0.00494,0.00071,0.00061,0.00162,0.00092,0.00789,1.11,9.55,2.78,0.25,34.9
3/24/2002 13:00,0.00092,0.00381,0.0342,0.00134,0.00029,0.00655,0.00167,0.0264,1.95,8.4,2.38,0.25,33.8
3/24/2002 14:00,0.00066,0.00352,0.0398,0.00197,0.00155,0.00208,0.00018,0.0304,1.99,1.31,3.25,0.584,14
3/24/2002 15:00,0.00054,0.00233,0.00806,0.0007,9.00E-05,0.00474,0.00129,0.0134,1.68,7.73,2.21,0.25,31.9
3/24/2002 16:00,0.00021,0.00109,0.00395,0.00041,0.00216,0.00223,0.00093,0.00727,1.29,5.5,1.44,0.25,22
3/24/2002 17:00,0.00027,0.000535,0.00744,0.001,0.00304,0.00146,0.00093,0.00358,0.887,2.91,1.13,0.25,15
3/24/2002 18:00,0.00034,0.000535,0.00523,0.00044,9.00E-05,0.00195,0.0006,0.00358,0.644,1.84,0.57,0.25,9.21
3/24/2002 19:00,0.00052,0.00253,0.0224,0.00525,0.00088,0.00338,0.00013,0.0505,2.22,1.31,3.25,0.584,19.6
3/24/2002 20:00,0.00018,0.000535,0.00184,0.00018,9.00E-05,0.00107,0.00079,0.00358,0.459,1.36,0.25,0.25,7.75
3/24/2002 21:00,0.00023,0.000535,0.00198,0.00019,0.00154,0.00102,0.00056,0.00358,0.388,0.937,0.25,0.25,6.01
3/24/2002 22:00,0.00049,0.0148,0.0429,0.00928,0.00061,0.00474,0.00048,0.122,2.29,1.31,3.25,0.584,18.1
3/24/2002 23:00,0.00028,0.000535,0.00222,0.00045,0.00161,0.00119,0.00051,0.00972,0.355,0.936,0.25,0.25,6.5
3/25/2002 1:00,0.00045,0.00632,0.0579,0.01,0.00067,0.00559,0.0014,0.123,2.32,1.31,3.25,0.584,22.3
3/25/2002 2:00,0.00012,0.00108,0.00233,0.00033,0.00049,0.00165,0.00048,0.00358,0.334,0.654,0.25,0.25,5.56
3/25/2002 3:00,0.00021,0.000535,0.00424,0.00037,0.00437,0.00183,0.00056,0.00358,0.32,1.02,0.25,0.25,5.99
3/25/2002 4:00,0.00054,0.00265,0.00958,0.00498,9.00E-05,0.00437,0.00072,0.07,0.871,1.6,0.65,0.25,11.8
3/25/2002 5:00,0.00051,0.00537,0.0144,0.00504,9.00E-05,0.0111,0.00099,0.139,1.65,1.95,0.69,0.25,15
3/25/2002 6:00,0.00054,0.00728,0.033,0.0061,0.00419,0.0196,0.00111,0.0871,2.88,1.83,1.08,0.25,16.6
3/25/2002 7:00,0.00038,0.0049,0.0244,0.00562,0.00521,0.0171,0.00132,0.0512,2.88,1.83,0.9,0.25,17.4
3/25/2002 8:00,0.00036,0.00278,0.0176,0.00387,0.00189,0.0089,0.00115,0.0185,2.88,1.83,0.83,0.25,16.1
3/25/2002 9:00,0.00067,0.007,0.0472,0.00722,0.00035,0.00723,0.00114,0.155,2.11,1.31,3.25,0.584,18.5
3/25/2002 10:00,0.00043,0.00382,0.0213,0.00547,0.00308,0.0143,0.00077,0.0207,2.94,1.44,0.79,0.25,14.9
3/25/2002 11:00,0.00032,0.00241,0.0162,0.00296,0.00339,0.00788,0.00099,0.0162,3.68,0.984,1.06,0.77,20.4
3/25/2002 12:00,0.00013,0.00211,0.00661,0.00067,0.00022,0.00471,0.00019,0.00358,4.08,1.11,0.84,0.25,14.1
3/25/2002 14:00,0.00125,0.0335,0.0905,0.00715,0.00256,0.0605,0.002,0.0559,4.3,1.36,0.83,0.25,14.2
3/25/2002 15:00,0.00031,0.00273,0.00978,0.00144,9.00E-05,0.00709,0.00077,0.00983,4.83,1.57,1.06,0.25,16.2
3/25/2002 16:00,0.00028,0.00255,0.00831,0.0013,0.00568,0.006,0.00089,0.0101,4.82,1.44,1.22,0.25,14.9
3/25/2002 18:00,0.00034,0.00376,0.0175,0.00333,9.00E-05,0.00877,0.00088,0.0246,4.88,1.88,0.87,0.25,19.8
3/25/2002 19:00,0.00028,0.00293,0.0102,0.00406,9.00E-05,0.00947,0.00097,0.0178,4.19,1.22,1.11,0.25,16.2
3/25/2002 20:00,0.00091,0.00626,0.0452,0.00599,0.00045,0.0074,0.00076,0.128,1.87,1.31,3.25,0.584,19.2
3/25/2002 21:00,0.00026,0.00162,0.00664,0.00196,0.0037,0.00445,0.00101,0.00983,2.07,1.13,0.25,0.25,12.1
3/25/2002 22:00,0.00017,0.000535,0.00342,0.0007,0.00293,0.00176,0.00112,0.00358,1.46,1.26,0.53,0.25,13
3/25/2002 23:00,0.0004,0.00208,0.0123,0.00612,0.00304,0.00612,0.00105,0.111,2.4,1.93,0.54,0.25,16.7
