Date,Cd,Cu,Fe,Mn,Ni,Pb,Se,Zn,SO4,NO3,OC,EC,Mass
3/24/2002 15:00,0.000369,0.000577,0.00495,0.000137,0.00015,0.000613,0.000951,0.00327,0.169,0.775,0.767,0.417,384
3/24/2002 16:00,0.000339,0.000527,0.00312,0.000127,0.00131,0.000413,0.000951,0.00296,0.13,0.552,0.697,0.417,264
3/24/2002 17:00,0.000519,0.000892,0.00729,0.000157,0.00175,0.000373,0.001191,0.00596,0.0893,0.292,0.707,0.417,180
3/24/2002 18:00,0.000429,0.000892,0.0102,0.000137,0.00015,0.000413,0.000951,0.00596,0.065,0.185,0.657,0.417,110.4
3/24/2002 19:00,0.000849,0.000667,0.00555,0.000377,0.00103,0.000673,0.001581,0.0052,0.222,5.31,13,2.16,235.2
3/24/2002 20:00,0.000399,0.000892,0.00255,0.000137,0.00015,0.000393,0.001071,0.00596,0.0465,0.138,0.417,0.417,93
3/24/2002 21:00,0.000489,0.000892,0.00264,0.000127,0.00343,0.000483,0.001131,0.00596,0.0395,0.095,0.417,0.417,72
3/24/2002 22:00,0.000669,0.00121,0.00852,0.000587,0.00117,0.000923,0.002031,0.00906,0.23,5.31,13,2.16,217.2
3/24/2002 23:00,0.000489,0.000892,0.00285,0.000147,0.0038,0.000473,0.000921,0.00308,0.0362,0.0949,0.417,0.417,78
3/25/2002 1:00,0.000729,0.000797,0.01083,0.000647,0.00108,0.000713,0.002301,0.00965,0.232,5.31,13,2.16,267.6
3/25/2002 2:00,0.000789,0.000557,0.00306,0.000147,0.00316,0.000443,0.001461,0.00596,0.034,0.0667,0.417,0.417,66.6
3/25/2002 3:00,0.000459,0.000892,0.00849,0.000167,0.00146,0.000443,0.001641,0.00596,0.0327,0.103,0.417,0.417,72
3/25/2002 4:00,0.000429,0.000597,0.00345,0.000337,0.00015,0.000503,0.000981,0.00633,0.0878,0.162,0.677,0.417,141.6
3/25/2002 5:00,0.000849,0.000737,0.00549,0.000347,0.00015,0.000923,0.001221,0.0103,0.166,0.196,0.657,0.417,180
3/25/2002 6:00,0.000519,0.000867,0.00702,0.000427,0.00153,0.00123,0.001551,0.00719,11.5,0.185,0.707,0.417,199.2
3/25/2002 7:00,0.000519,0.000697,0.00855,0.000367,0.00362,0.00114,0.001071,0.0053,11.5,0.184,0.667,0.417,208.8
3/25/2002 8:00,0.000939,0.000597,0.00504,0.000287,0.00155,0.000713,0.001311,0.00352,11.5,0.184,0.687,0.417,193.2
3/25/2002 9:00,0.000969,0.000867,0.00903,0.000507,0.00104,0.000763,0.001791,0.0149,0.212,5.31,13,2.16,222
3/25/2002 10:00,0.000609,0.000637,0.00489,0.000367,0.00428,0.000983,0.001161,0.00363,0.295,0.146,0.657,0.417,178.8
3/25/2002 11:00,0.000579,0.000587,0.0042,0.000237,0.00248,0.000653,0.001131,0.00339,0.368,0.0997,0.697,0.647,244.8
3/25/2002 12:00,9.99E-05,0.000537,0.00186,8.67E-05,0.00035,0.000383,0.0001401,0.00596,0.409,0.112,0.687,0.417,169.2
3/25/2002 14:00,0.000639,0.00284,0.01974,0.000467,0.00434,0.0034,0.001371,0.00552,0.431,0.137,0.667,0.417,170.4
3/25/2002 15:00,0.000579,0.000657,0.00396,0.000197,0.00015,0.000673,0.001131,0.0031,0.484,0.158,0.697,0.417,194.4
3/25/2002 16:00,0.000489,0.000597,0.00375,0.000177,0.0055,0.000633,0.001341,0.00311,0.483,0.145,0.707,0.417,178.8
3/25/2002 18:00,0.000969,0.000757,0.00531,0.000297,0.00015,0.000733,0.001461,0.00383,0.489,0.189,0.667,0.417,237.6
3/25/2002 19:00,0.000579,0.000617,0.00366,0.000297,0.00015,0.000833,0.001371,0.00351,0.42,0.123,0.697,0.417,194.4
3/25/2002 20:00,0.000789,0.000787,0.00906,0.000427,0.00103,0.000773,0.001581,0.0126,0.188,5.31,13,2.16,230.4
3/25/2002 21:00,0.000609,0.000597,0.00381,0.000207,0.00921,0.000673,0.001881,0.00311,0.208,0.114,0.417,0.417,145.2
3/25/2002 22:00,0.000519,0.000892,0.00327,0.000157,0.006,0.000573,0.001191,0.00596,0.146,0.127,0.677,0.417,156
3/25/2002 23:00,0.000549,0.000817,0.00408,0.000417,0.00194,0.000683,0.001161,0.00892,0.24,0.194,0.647,0.417,200.4
