Date	PM2.5	Aluminum	Ammonium Ion	Arsenic	Barium	Bromine	Calcium	Chlorine	Chromium	Copper	Elemental Carbon	Iron	Lead	Manganese	Nickel	Organic Carbon	OM	Potassium Ion	Selenium	Silicon	Sodium Ion	Sulfate	Titanium	Total Nitrate	Vanadium	Zinc
1/5/2002	22.4	0.0125	1.53	0.0019	0.0445	0.00567	0.0885	0.018	0.0013	0.0033	1.52	0.158	0.00445	0.00387	0.00435	9.44	13.216	0.108	0.0017	0.0983	0.336	2.37	0.00575	3.17	0.0086	0.0274
1/8/2002	31.4	0.00419	1.685	0.00098	0.0068	0.00367	0.03575	0.002635	0.00052	0.002815	0.645	0.0815	0.00432	0.00198	0.00128	4.22	5.908	0.0572	0.00137	0.05225	0.0881	3.76	0.00365	1.27	0.00233	0.01335
1/9/2002	21.2	0.008345	1.7225	0.00144	0.02565	0.005395	0.064775	0.2688175	0.00091	0.0099075	1.6325	0.16375	0.004385	0.00356	0.005085	7.51	10.514	0.0951	0.001535	0.092625	0.11805	3.2	0.013475	2.2	0.008365	0.091675
1/11/2002	14.4	0.0125	1.29	0.0019	0.0445	0.00545	0.0424	0.0777	0.0013	0.0149	1.09	0.105	0.00445	0.00175	0.00223	6.09	8.526	0.012	0.0017	0.089	0.0427	2.96	0.00265	2.14	0.0019	0.0832
1/12/2002	12.3	0.0226	1.755	0.0019	0.0445	0.00419	0.03335	0.0594	0.0013	0.0013	0.635	0.07275	0.00445	0.003435	0.00176	4.565	6.391	0.05075	0.0017	0.05455	0.09835	3.065	0.00265	2.91	0.00386	0.0923
1/13/2002	7.2	0.0125	0.807	0.0019	0.0445	0.00249	0.02025	0.01865	0.0013	0.0105	0.4635	0.04735	0.00445	0.00303	0.00095	4.775	6.685	0.0507	0.0017	0.03985	0.085	1.645	0.009525	1.33	0.0019	0.025
1/14/2002	12	0.008345	1.178	0.00144	0.02565	0.003485	0.034675	0.0593175	0.00091	0.0146075	0.8725	0.09225	0.004385	0.00313	0.001115	5.225	7.315	0.0821	0.001535	0.044075	0.26755	2.825	0.00315	1.415	0.00326	0.176175
1/15/2002	12.3	0.0342	1.22	0.0019	0.0445	0.0016	0.0333	0.126	0.0013	0.0013	0.917	0.119	0.00445	0.00175	0.00095	5	7	0.105	0.0017	0.0355	0.342	3.28	0.00265	1.28	0.0019	0.338
1/16/2002	11.1	0.0125	1.87	0.0019	0.0445	0.0016	0.0323	0.0192	0.0013	0.0013	0.627	0.0609	0.00445	0.00175	0.00095	4.22	5.908	0.012	0.0017	0.0279	0.376	3.96	0.00265	2.3	0.0019	0.0628
1/17/2002	12.4	0.015395	1.8425	0.00144	0.02565	0.002635	0.039225	0.0089175	0.00091	0.0029225	0.694	0.08055	0.004385	0.00396	0.001115	4.77	6.678	0.0774	0.001535	0.051375	0.25755	3.6	0.00315	2.15	0.002115	0.031925
1/20/2002	21.9	0.0125	2.65	0.0019	0.0445	0.00589	0.0263	0.0463	0.0013	0.0202	0.9	0.0582	0.00445	0.00175	0.00095	6.77	9.478	0.0785	0.0017	0.0267	0.625	4.2	0.00265	5.24	0.0019	0.0378
1/23/2002	11	0.0125	1.23	0.0019	0.0445	0.00598	0.041	0.0363	0.0013	0.00405	0.671	0.142	0.00445	0.0065	0.00095	4.78	6.692	0.0688	0.00377	0.036	0.0847	2.38	0.00683	2.15	0.00532	0.0791
1/26/2002	13.3	0.0125	1.16	0.0019	0.0445	0.00711	0.0674	0.0362	0.0013	0.0192	1.24	0.167	0.00445	0.00428	0.00203	6.4	8.96	0.106	0.0017	0.0756	0.104	2.16	0.00984	1.68	0.00594	0.0255
1/29/2002	24	0.0125	2.27	0.00537	0.0445	0.00763	0.115	0.0075	0.0013	0.00852	2.4	0.33	0.011	0.0133	0.00311	9.54	13.356	0.151	0.0017	0.117	0.406	5.15	0.0104	2.32	0.00914	0.0542
2/1/2002	5.1	0.0125	0.56	0.0019	0.0445	0.0016	0.0138	0.0075	0.0013	0.00338	0.438	0.034	0.00445	0.00175	0.00095	2.07	2.898	0.012	0.0017	0.0316	0.495	2.34	0.00265	0.968	0.0019	0.0049
2/2/2002	6.2	0.0594	0.29	0.0019	0.0445	0.0016	0.0136	0.0075	0.0013	0.0013	0.508	0.0449	0.00445	0.00175	0.00095	4.59	6.426	0.189	0.0017	0.0242	0.291	1.58	0.00265	0.719	0.0019	0.00175
2/3/2002	19.1	0.0125	1.31	0.0019	0.0445	0.00723	0.0353	0.0075	0.0013	0.00478	1.61	0.113	0.00445	0.00175	0.00095	10.1	14.14	0.191	0.0017	0.0481	0.308	2.35	0.052	2.44	0.0019	0.0118
2/4/2002	10	0.0257	1.685	0.0019	0.108	0.0016	0.0285	0.0075	0.0013	0.00467	0.645	0.0626	0.00445	0.00175	0.00199	4.22	5.908	0.0572	0.0017	0.0381	0.0881	3.76	0.00923	1.27	0.0019	0.0257
2/5/2002	4.5	0.044	0.603	0.0019	0.0445	0.0016	0.0261	0.0075	0.0013	0.00269	0.538	0.0372	0.00445	0.00175	0.0028	2.45	3.43	0.012	0.0017	0.0304	0.666	1.35	0.00265	1.21	0.0019	0.0118
2/6/2002	12.5	0.0585	1.42	0.0019	0.0445	0.00485	0.0597	0.016	0.0013	0.0013	1.14	0.114	0.00445	0.00588	0.00765	5.97	8.358	0.012	0.0017	0.0842	0.545	1.94	0.0131	3.6	0.0019	0.0542
2/7/2002	18.4	0.029645	1.8175	0.00144	0.02565	0.006095	0.045725	0.0137175	0.00091	0.0436575	0.7555	0.09775	0.004385	0.003595	0.003475	5.505	7.707	0.0346	0.001535	0.066375	0.39405	3.56	0.012875	2.825	0.002115	0.019475
2/8/2002	29.1	0.101	3.87	0.0019	0.0445	0.0105	0.102	0.066	0.0013	0.00816	1.97	0.265	0.012	0.0093	0.00682	9.33	13.062	0.16	0.00379	0.113	0.902	4.64	0.0117	9.66	0.00451	0.104
2/9/2002	21.5	0.0125	2.8	0.0019	0.0445	0.00527	0.0351	0.0349	0.0013	0.0174	0.758	0.733	0.0104	0.0143	0.00327	6.15	8.61	0.0803	0.0017	0.073	0.582	4.18	0.00265	6.02	0.0019	0.0267
2/10/2002	11	0.0125	1.23	0.0019	0.0445	0.00557	0.0259	0.0502	0.0013	0.00337	0.395	0.139	0.00445	0.00436	0.00095	4.03	5.642	0.131	0.0017	0.0515	0.919	2.65	0.00265	2.25	0.0019	0.0164
2/11/2002	6.4	0.0125	0.686	0.0019	0.0445	0.0016	0.0339	0.0075	0.0013	0.00843	0.57	0.0401	0.00445	0.00175	0.00202	3.83	5.362	0.012	0.0017	0.0596	0.137	1.73	0.00265	0.861	0.0019	0.00894
2/12/2002	13.7	0.00419	1.685	0.00098	0.0068	0.00367	0.03575	0.002635	0.00052	0.002815	0.645	0.0815	0.00432	0.00198	0.00128	4.22	5.908	0.0572	0.00137	0.05225	0.0881	3.76	0.00365	1.27	0.00233	0.01335
2/13/2002	5.7	0.0125	0.786	0.0019	0.0445	0.0016	0.0632	0.0075	0.0013	0.0245	0.641	0.0506	0.00445	0.00175	0.00095	3	4.2	0.012	0.0017	0.05	0.111	1.78	0.00537	1.27	0.0019	0.0127
2/14/2002	10.1	0.0125	0.0125	0.0019	0.0445	0.0016	0.0038	0.0075	0.0013	0.00384	0.125	0.00499	0.00445	0.00175	0.00095	1.14	1.596	0.012	0.0017	0.0095	0.015	0.112	0.00265	0.051	0.0019	0.00175
2/15/2002	11.5	0.0289	1.5	0.0019	0.0445	0.0063	0.0281	0.0265	0.0013	0.0056	0.691	0.101	0.0106	0.00175	0.00385	5.08	7.112	0.103	0.0017	0.0487	0.22	2.26	0.0129	2.64	0.00828	0.0234
2/16/2002	17	0.0125	1.85	0.0019	0.0445	0.00816	0.0386	0.0291	0.0013	0.0013	1.31	0.104	0.021	0.00501	0.00095	7.95	11.13	0.104	0.0017	0.0812	0.122	3.5	0.00265	2.81	0.00442	0.0158
2/17/2002	4.8	0.0125	0.79	0.0019	0.0445	0.0016	0.0169	0.0075	0.0013	0.00674	0.423	0.0182	0.00445	0.00175	0.00095	2.11	2.954	0.012	0.0017	0.0284	0.041	1.87	0.00265	0.832	0.0019	0.00755
2/18/2002	7.9	0.0125	0.879	0.0019	0.0445	0.0016	0.0309	0.0075	0.0013	0.00325	0.765	0.0602	0.00445	0.00175	0.00095	3.98	5.572	0.0896	0.0017	0.027	0.295	1.83	0.00265	1.59	0.0019	0.00919
2/19/2002	19.6	0.0125	1.79	0.0019	0.0445	0.00757	0.0811	0.0075	0.0013	0.0258	1.85	0.195	0.0121	0.00548	0.00095	9.82	13.748	0.145	0.0017	0.0582	0.351	2.92	0.0103	3.36	0.0019	0.0413
2/20/2002	14.1	0.0297	1.44	0.0019	0.0445	0.00594	0.0302	0.0255	0.0013	0.0013	0.594	0.0596	0.00445	0.00175	0.00095	6.35	8.89	0.131	0.0017	0.0468	0.532	3.22	0.00265	1.95	0.0019	0.024
2/21/2002	10.1	0.0125	1.31	0.0019	0.0445	0.0016	0.0493	0.0075	0.00845	0.0258	0.807	0.134	0.00932	0.00175	0.00095	4.04	5.656	0.124	0.0017	0.0845	0.592	3.84	0.00265	1.07	0.0019	0.0241
2/22/2002	8.1	0.0125	1.51	0.0019	0.0445	0.0016	0.0175	0.0075	0.0013	0.0013	0.286	0.0244	0.00445	0.00175	0.00095	2.2	3.08	0.012	0.0017	0.0281	0.481	4.3	0.00265	0.712	0.0019	0.00502
2/23/2002	13.2	0.0125	2.16	0.0019	0.0445	0.00417	0.0336	0.0075	0.0013	0.00663	0.694	0.0609	0.00445	0.00175	0.00095	5.21	7.294	0.0728	0.0017	0.0775	0.289	4.6	0.0057	2.63	0.0019	0.0136
2/24/2002	13.5	0.0125	1.75	0.00523	0.0445	0.0016	0.0302	0.0075	0.0013	0.00628	1.02	0.0749	0.00445	0.00175	0.00095	7.85	10.99	0.122	0.0017	0.0488	0.334	2.86	0.00756	3.78	0.0019	0.0126
2/25/2002	19.6	0.0125	2.06	0.0019	0.0445	0.00921	0.0477	0.0779	0.0013	0.0102	0.976	0.128	0.0128	0.00175	0.00338	7.22	10.108	0.125	0.0017	0.0557	0.486	3.73	0.00921	4.26	0.00512	0.168
2/26/2002	16.7	0.0125	1.96	0.0019	0.0445	0.00968	0.0493	0.0155	0.0013	0.00361	0.606	0.0768	0.01	0.00175	0.0035	7.02	9.828	0.012	0.0017	0.0696	0.475	4.29	0.00265	2.07	0.00618	0.0266
2/27/2002	13.5	0.0373	1.37	0.0019	0.0445	0.0016	0.035	0.0075	0.0013	0.00798	0.388	0.0277	0.00445	0.00175	0.00095	2.04	2.856	0.012	0.0017	0.0776	0.473	3.27	0.00265	1.11	0.0019	0.0106
2/28/2002	9.8	0.0125	1.65	0.0019	0.0445	0.0016	0.0391	3.2	0.0013	0.00369	1.17	0.0509	0.00445	0.00175	0.00095	3.44	4.816	0.012	0.0017	0.282	0.228	2.83	0.00265	2.75	0.0019	0.0134
3/1/2002	14.4	0.0125	2.17	0.00419	0.0445	0.00617	0.0402	0.0075	0.0013	0.0013	0.661	0.0926	0.00445	0.00175	0.00326	4.88	6.832	0.012	0.0017	0.0616	0.285	3.54	0.00265	3.82	0.00466	0.0321
3/2/2002	15.2	0.0125	2.06	0.0019	0.0445	0.00584	0.0296	0.0075	0.0013	0.0013	0.784	0.0811	0.0113	0.00443	0.00095	4.9	6.86	0.0961	0.0017	0.0389	0.558	3.51	0.00747	3.56	0.0019	0.0149
3/3/2002	6.2	0.0125	0.98	0.0019	0.0445	0.0016	0.0247	0.0075	0.0013	0.0107	0.388	0.0477	0.00445	0.00175	0.00315	2.02	2.828	0.0898	0.0017	0.0301	0.445	2.79	0.00265	1.13	0.0019	0.00175
3/15/2002	21.5	0.0125	3.78	0.0019	0.0445	0.00655	0.0333	0.0075	0.0013	0.00367	0.81	0.13	0.00956	0.00565	0.00095	4.44	6.216	0.121	0.0017	0.0376	0.155	8.66	0.00265	3.02	0.00528	0.0391
3/21/2002	11.1	0.0125	2.07	0.0019	0.0445	0.0016	0.0382	0.0075	0.0013	0.0013	1.04	0.105	0.00445	0.00452	0.00095	1.99	2.786	0.112	0.0017	0.0519	0.0628	5.04	0.00537	1.75	0.0019	0.0185
3/24/2002	12	0.0125	1.26	0.0019	0.0445	0.00542	0.0552	0.0075	0.0013	0.00344	0.644	0.0967	0.00445	0.00175	0.0024	4.66	6.524	0.012	0.0017	0.132	0.0537	2.83	0.00975	1.36	0.00461	0.0108
3/27/2002	9.6	0.0125	1.63	0.0019	0.0445	0.0016	0.0266	0.0075	0.0013	0.0013	0.499	0.0298	0.00445	0.00175	0.00095	1.42	1.988	0.012	0.0017	0.0297	0.0471	5.01	0.00265	0.671	0.0019	0.0118
3/30/2002	12.9	0.0125	1.75	0.0019	0.0445	0.00481	0.0572	0.0075	0.0013	0.00363	0.676	0.215	0.00445	0.00175	0.00095	3.48	4.872	0.0811	0.0017	0.0936	0.156	5.26	0.00598	1.08	0.0019	0.0214
4/2/2002	12.9	0.0125	1.82	0.0019	0.0445	0.00344	0.0682	0.0075	0.0013	0.0013	0.814	0.171	0.0268	0.00175	0.00095	3.36	4.704	0.012	0.0017	0.117	0.0586	4.97	0.00606	1.34	0.0019	0.0184
4/8/2002	13.6	0.0125	1.92	0.0019	0.0445	0.00824	0.0565	0.0266	0.0013	0.0013	0.887	0.177	0.00445	0.00617	0.00235	2.45	3.43	0.179	0.0017	0.0882	0.196	5.25	0.00265	1.03	0.00405	0.0338
4/11/2002	8.4	0.0125	1.54	0.0019	0.0445	0.0016	0.0453	0.0178	0.0013	0.0013	0.778	0.078	0.00445	0.00175	0.00095	2.42	3.388	0.0618	0.0017	0.101	0.132	3.05	0.00579	2.4	0.0019	0.00594
4/14/2002	8	0.0125	0.84	0.0019	0.0445	0.0016	0.0615	0.0549	0.0013	0.0013	0.51	0.11	0.00445	0.00175	0.00095	3.13	4.382	0.109	0.0017	0.085	0.385	2.58	0.00786	1.23	0.00452	0.0185
4/17/2002	13.5	0.0341	3.71	0.0019	0.0445	0.00899	0.177	0.0075	0.0013	0.00514	1.7	0.315	0.00904	0.00952	0.00537	6.54	9.156	0.0995	0.00344	0.225	0.134	10.1	0.0213	2.79	0.0106	0.0521
4/23/2002	13.5	0.0288	1.1	0.0019	0.0445	0.0016	0.0321	0.0075	0.0013	0.0013	0.344	0.0551	0.00445	0.00175	0.00095	1.94	2.716	0.012	0.0017	0.0841	0.101	2.44	0.00265	1.28	0.0019	0.00396
4/26/2002	9.2	0.0636	1.32	0.0019	0.0445	0.00358	0.065	0.0075	0.0013	0.00311	0.798	0.15	0.00445	0.00396	0.00095	3.07	4.298	0.0657	0.0017	0.245	0.122	2.75	0.00989	1.89	0.0019	0.0103
5/2/2002	16.6	0.0125	2.32	0.0019	0.0445	0.0049	0.0507	0.0075	0.0013	0.0013	0.973	0.0763	0.00445	0.00175	0.00095	4.22	5.908	0.0993	0.0017	0.101	0.175	6.28	0.00645	1.37	0.00405	0.00852
5/8/2002	8.7	0.0402	1.4	0.0019	0.0445	0.0032	0.0344	0.0075	0.0013	0.00268	0.551	0.0597	0.00445	0.00175	0.00095	3.15	4.41	0.012	0.0017	0.11	0.15	3.45	0.00537	1.34	0.0019	0.00631
5/11/2002	9.7	0.0604	1.22	0.0019	0.0445	0.00476	0.0617	0.0075	0.0013	0.0013	0.42	0.13	0.00445	0.00405	0.00095	3.33	4.662	0.11	0.0017	0.202	0.092	3.04	0.0081	1.01	0.0019	0.0133
5/20/2002	7.1	0.0125	1.23	0.0019	0.0445	0.0016	0.0306	0.0075	0.0013	0.00394	0.423	0.0453	0.00445	0.00175	0.00095	1.83	2.562	0.012	0.0017	0.0904	0.0376	2.99	0.00684	0.513	0.0019	0.00785
5/23/2002	13.8	0.123	1.96	0.0019	0.0445	0.00415	0.0848	0.0075	0.0013	0.00694	1.13	0.136	0.00445	0.00175	0.00194	4.53	6.342	0.13	0.0017	0.159	0.0774	4.69	0.0108	1.56	0.0019	0.0156
5/26/2002	22	0.0125	3.77	0.0019	0.0445	0.00758	0.0413	0.0075	0.0013	0.00301	0.452	0.0573	0.00445	0.00175	0.00095	4.11	5.754	0.175	0.00353	0.059	0.544	10.6	0.00711	1.73	0.0019	0.00904
6/1/2002	15.3	0.035	1.81	0.0019	0.0445	0.0016	0.0493	0.0075	0.0013	0.0013	0.632	0.0753	0.00445	0.00175	0.00095	4.54	6.356	0.012	0.0017	0.129	0.0728	5.91	0.00575	0.533	0.0019	0.00754
6/4/2002	13.5	0.0125	0.987	0.0019	0.0445	0.00326	0.0331	0.0075	0.0013	0.0013	0.602	0.0485	0.00445	0.00175	0.00095	3.58	5.012	0.0913	0.0017	0.0722	0.155	3.11	0.00265	0.566	0.0019	0.029
6/7/2002	4.6	0.0125	0.326	0.0019	0.0445	0.0016	0.0138	0.0075	0.0013	0.00958	0.396	0.0325	0.00445	0.00175	0.00095	2.5	3.5	0.012	0.0017	0.0489	0.0409	1.24	0.00568	0.275	0.0019	0.00354
6/13/2002	14.7	0.0125	2.19	0.0019	0.0445	0.00528	0.0276	0.0075	0.0013	0.0013	0.511	0.0507	0.00445	0.00175	0.00095	3.8	5.32	0.012	0.0017	0.0608	0.109	5.83	0.00551	1.32	0.0019	0.00518
6/16/2002	13.8	0.0125	1.65	0.0019	0.0445	0.0016	0.0469	0.0075	0.0013	0.0013	0.772	0.0643	0.00445	0.00175	0.00095	4	5.6	0.012	0.0017	0.0762	0.0373	5.46	0.00265	0.325	0.0019	0.00773
6/19/2002	21	0.0125	3.53	0.0019	0.0445	0.00587	0.0344	0.0075	0.0013	0.00382	0.741	0.112	0.00445	0.00175	0.00209	4.39	6.146	0.0873	0.00469	0.0727	0.258	9.48	0.00537	2.86	0.00476	0.0273
6/22/2002	16.1	0.0125	1.73	0.0019	0.0445	0.00434	0.0618	0.0075	0.0013	0.0013	0.595	0.119	0.00445	0.00426	0.00095	5.18	7.252	0.012	0.0017	0.081	0.0652	5.84	0.00738	0.548	0.00382	0.0279
7/1/2002	22.1	0.0125	1.77	0.0019	0.0445	0.00513	0.0412	0.0075	0.0013	0.0114	0.407	0.0964	0.00445	0.00763	0.00433	8.22	11.508	0.0897	0.0017	0.0446	0.249	6.44	0.017	0.537	0.00824	0.016
7/2/2002	49.5	0.0327	6.67	0.0019	0.0445	0.00834	0.0793	0.0075	0.0013	0.00386	0.945	0.17	0.00445	0.00777	0.00485	10.4	14.56	0.121	0.00405	0.0696	0.0816	23.5	0.0106	0.778	0.0114	0.0264
7/3/2002	47	0.35	5.75	0.0019	0.0445	0.00603	0.2	0.0075	0.0013	0.00669	0.839	0.478	0.00445	0.0107	0.00095	9.28	12.992	0.232	0.00372	0.989	0.214	19.1	0.049	1.29	0.00579	0.0227
7/4/2002	30.5	0.422	2.92	0.0019	0.0445	0.00626	0.143	0.0075	0.0013	0.0237	1.33	0.37	0.00445	0.00852	0.00095	5.76	8.064	0.829	0.0017	0.863	0.182	11.2	0.0512	1.11	0.00546	0.0136
7/5/2002	14.8	0.205	1.29	0.0019	0.0445	0.0016	0.101	0.0075	0.0013	0.00358	0.345	0.176	0.00445	0.00353	0.00095	4.57	6.398	0.155	0.0017	0.483	0.102	5.17	0.0235	0.427	0.0019	0.00433
7/6/2002	23.9	0.0125	0.906	0.0019	0.0445	0.00428	0.0408	0.0075	0.0013	0.00325	0.621	0.0673	0.00445	0.00175	0.00095	12.2	17.08	0.211	0.0017	0.0641	0.0666	2.76	0.00659	0.381	0.0019	0.00843
7/7/2002	76.3	0.0125	1.32	0.0019	0.0445	0.01	0.183	0.0335	0.0013	0.0125	1.42	0.11	0.00902	0.00175	0.00095	41.5	58.1	0.687	0.0017	0.127	0.0529	2.77	0.00595	1.66	0.0019	0.0282
7/8/2002	57	0.0125	2.13	0.0019	0.0445	0.0109	0.16	0.0075	0.0013	0.0103	1.6	0.218	0.0116	0.00175	0.00095	26.5	37.1	0.48	0.0017	0.23	0.121	5.16	0.0122	1.51	0.00577	0.0383
7/9/2002	40.5	0.0125	4.24	0.0019	0.0445	0.00574	0.115	0.0075	0.0013	0.0045	0.714	0.105	0.00445	0.00175	0.00233	13.2	18.48	0.172	0.0017	0.354	0.192	12.1	0.00759	0.912	0.00549	0.0147
7/10/2002	21.1	0.0125	2.89	0.0019	0.0445	0.0016	0.0351	0.0075	0.0013	0.00447	0.404	0.0485	0.00445	0.00175	0.00095	5.59	7.826	0.107	0.0017	0.213	0.195	8.84	0.00265	1.3	0.0019	0.00874
7/11/2002	4	0.0125	0.207	0.0019	0.0445	0.0016	0.0372	0.0075	0.0013	0.00769	0.329	0.0579	0.00445	0.00175	0.00095	4.06	5.684	0.012	0.0017	0.0603	0.166	0.831	0.00733	0.196	0.0019	0.00413
7/12/2002	11.1	0.0125	1.06	0.0019	0.0445	0.00543	0.0595	0.0075	0.0013	0.0065	0.668	0.139	0.00445	0.00175	0.00095	4.57	6.398	0.098	0.0017	0.12	0.159	3.5	0.00701	0.423	0.0019	0.0316
7/13/2002	9.2	0.0125	0.705	0.0019	0.0445	0.00464	0.0413	0.0075	0.0013	0.00787	0.408	0.215	0.00445	0.00175	0.00095	4.61	6.454	0.0999	0.00367	0.107	0.171	2.78	0.0281	0.493	0.0019	0.0277
7/14/2002	6.7	0.0125	0.662	0.0019	0.0445	0.00339	0.0193	0.0075	0.0013	0.0013	0.305	0.0358	0.00445	0.00175	0.00095	3.85	5.39	0.012	0.0017	0.0343	0.141	2.39	0.00265	0.868	0.0019	0.0041
7/15/2002	19.2	0.0125	2.53	0.0019	0.0445	0.00367	0.0695	0.0075	0.0013	0.00301	1.19	0.15	0.00445	0.00175	0.00095	5.26	7.364	0.012	0.0017	0.0557	0.0507	8.29	0.00678	0.954	0.0019	0.0164
7/16/2002	21.9	0.0125	2.64	0.0019	0.0445	0.0016	0.0666	0.0075	0.0013	0.0013	0.993	0.0872	0.00445	0.00175	0.00095	6.71	9.394	0.012	0.0017	0.0558	0.015	7.9	0.00636	0.252	0.0019	0.0097
7/17/2002	17.8	0.0322	1.31	0.0019	0.0445	0.00438	0.125	0.0075	0.00377	0.0013	1.09	0.18	0.00445	0.00367	0.004	8.34	11.676	0.012	0.0017	0.119	0.0405	3.79	0.00999	0.36	0.00499	0.0181
7/18/2002	47.7	0.0335	7.74	0.0019	0.0445	0.00542	0.109	0.0075	0.0013	0.0013	0.754	0.122	0.00445	0.00622	0.00095	8.34	11.676	0.012	0.00372	0.0816	0.0414	22.7	0.00787	0.807	0.0019	0.0292
7/19/2002	46.1	0.0125	7.12	0.0019	0.0445	0.00592	0.112	0.0075	0.0013	0.00558	0.909	0.115	0.00445	0.00175	0.00095	6.67	9.338	0.012	0.00442	0.435	0.0443	26.1	0.0115	0.595	0.0019	0.0149
7/20/2002	27.4	0.0125	2.93	0.0019	0.0445	0.00404	0.0537	0.0075	0.0013	0.00426	0.819	0.0648	0.00445	0.00175	0.00095	8.51	11.914	0.0375	0.0017	0.199	0.0512	9.59	0.00265	0.606	0.0019	0.0115
7/21/2002	25.1	0.0125	2.7	0.0019	0.0445	0.00518	0.05	0.0075	0.0013	0.0013	0.44	0.0969	0.00445	0.00175	0.00221	8.18	11.452	0.126	0.0017	0.0678	0.153	9.33	0.00265	1.43	0.0019	0.0339
7/22/2002	26.8	0.0125	2.81	0.0019	0.0445	0.00495	0.0908	0.0075	0.0013	0.00279	0.465	0.2	0.0112	0.00654	0.00711	7.84	10.976	0.104	0.0017	0.108	0.202	10.6	0.0101	0.79	0.00905	0.107
7/23/2002	16.8	0.044	1.76	0.0019	0.0445	0.0016	0.126	0.0075	0.0013	0.0013	0.626	0.0794	0.00445	0.00558	0.00301	5.55	7.77	0.012	0.0017	0.163	0.171	6.49	0.0118	0.759	0.00656	0.00819
7/24/2002	12.5	0.0125	1.59	0.0019	0.0445	0.00367	0.0533	0.0075	0.0013	0.0013	0.484	0.045	0.00445	0.00175	0.00095	3.89	5.446	0.012	0.0017	0.0664	0.102	4.59	0.00265	1.31	0.0019	0.00481
7/25/2002	5.6	0.0125	0.269	0.0019	0.0445	0.0016	0.0163	0.0075	0.0013	0.0013	0.324	0.0145	0.00445	0.00175	0.00095	2.86	4.004	0.012	0.0017	0.0282	0.245	1.67	0.00265	0.479	0.0019	0.00175
7/26/2002	5.1	0.0125	0.339	0.0019	0.0445	0.0016	0.0185	0.0075	0.0013	0.0013	0.347	0.0233	0.00445	0.00175	0.00095	2.66	3.724	0.012	0.0017	0.0216	0.33	1.34	0.00265	0.607	0.0019	0.00175
7/27/2002	19.1	0.0125	2.51	0.0019	0.0445	0.00424	0.0231	0.0075	0.0013	0.0013	0.422	0.121	0.00445	0.00175	0.00203	4.88	6.832	0.012	0.0017	0.046	0.227	9.21	0.00265	0.913	0.0019	0.0193
7/28/2002	20.7	0.0125	2.02	0.0019	0.0445	0.0016	0.0308	0.0075	0.0013	0.0032	0.465	0.123	0.00445	0.00175	0.00095	6.35	8.89	0.012	0.0017	0.0767	0.106	7.7	0.00984	0.749	0.0019	0.0212
7/29/2002	22.8	0.0125	2.43	0.0019	0.0445	0.00373	0.0682	0.0075	0.0013	0.00504	0.56	0.0901	0.00445	0.00175	0.00095	5.97	8.358	0.012	0.0017	0.356	0.131	10.5	0.00709	0.304	0.0019	0.0084
7/30/2002	17.1	0.0125	1.93	0.0019	0.0445	0.0016	0.0768	0.0075	0.0013	0.00439	1.02	0.0826	0.00445	0.00175	0.00095	4.95	6.93	0.012	0.0017	0.267	0.0609	7.32	0.0081	0.211	0.0019	0.0136
7/31/2002	18.5	0.0292	1.92	0.0019	0.0445	0.0041	0.0623	0.0075	0.0013	0.00325	0.869	0.139	0.00445	0.00175	0.00095	6.62	9.268	0.012	0.0017	0.0551	0.015	7.01	0.00265	0.329	0.0019	0.0146
8/18/2002	18.6	0.0125	2.53	0.0019	0.0445	0.00594	0.0342	0.0075	0.0013	0.0013	0.543	0.0753	0.0177	0.00175	0.00095	5.09	7.126	0.012	0.0017	0.0489	0.165	8.69	0.00664	0.377	0.0019	0.0214
8/21/2002	14.6	0.0125	1.49	0.0019	0.0445	0.0016	0.026	0.0075	0.0013	0.0013	0.607	0.0501	0.00445	0.00175	0.00228	4.96	6.944	0.012	0.0017	0.0846	0.0824	5.21	0.00265	0.527	0.0019	0.00681
8/24/2002	18.8	0.0125	2.77	0.0019	0.0445	0.0016	0.0311	0.0075	0.0013	0.00417	0.339	0.0833	0.00445	0.00175	0.00095	4.59	6.426	0.012	0.0017	0.0599	0.177	8.9	0.00265	0.507	0.0019	0.0194
8/27/2002	19.7	0.0125	2.26	0.0019	0.0445	0.00462	0.0352	0.0075	0.0013	0.00407	0.769	0.087	0.00445	0.00175	0.00095	5.84	8.176	0.012	0.0017	0.0899	0.0555	6.91	0.00265	1.19	0.0019	0.00969
9/2/2002	9.2	0.0125	1.25	0.0019	0.0445	0.0016	0.0107	0.0075	0.0013	0.0013	0.125	0.0288	0.00445	0.00175	0.00095	2.89	4.046	0.012	0.0017	0.0194	0.159	3.83	0.00265	0.821	0.0019	0.00175
9/5/2002	10.3	0.0125	0.93	0.0019	0.0445	0.0016	0.0391	0.0075	0.0013	0.0013	0.602	0.0823	0.00445	0.00175	0.00095	4.41	6.174	0.012	0.0017	0.0492	0.145	3.04	0.00265	0.293	0.0019	0.0123
9/8/2002	10.6	0.0125	1.18	0.0019	0.0445	0.00366	0.023	0.0075	0.0013	0.0013	0.671	0.111	0.00445	0.00175	0.00095	3.65	5.11	0.012	0.0017	0.0562	0.136	3.75	0.00265	0.849	0.0019	0.0253
